game_id,image_id,rep_num,displacement,prev_success
14,11,2,0.4614790380001068,True
14,11,3,0.33869463205337524,True
14,11,4,0.0,True
14,11,5,0.0,True
14,11,6,0.0,True
15,0,2,0.5328163504600525,True
15,0,3,0.40957510471343994,True
15,0,4,0.2719024121761322,True
15,0,5,0.7634828686714172,True
15,0,6,0.7634828686714172,False
15,1,2,0.5087657570838928,False
15,1,3,0.2504907548427582,False
15,1,4,0.28399741649627686,True
15,1,5,0.4074675440788269,False
15,1,6,0.39485207200050354,False
15,2,2,0.5566623210906982,True
15,2,3,0.2437846064567566,True
15,2,4,0.3258451223373413,True
15,2,5,0.3258451223373413,True
15,2,6,0.44947612285614014,True
15,3,2,0.6538141369819641,True
15,3,3,0.0,True
15,3,4,0.17892581224441528,True
15,3,5,0.0,True
15,3,6,0.0,True
15,4,2,0.6012792587280273,False
15,4,3,0.5479671359062195,True
15,4,4,0.35217124223709106,True
15,4,5,0.2287379503250122,True
15,4,6,0.0,True
15,5,2,0.5337743759155273,False
15,5,3,0.4008274972438812,True
15,5,4,0.31021648645401,True
15,5,5,0.0,True
15,5,6,0.41879600286483765,True
15,6,2,0.5596895217895508,True
15,6,3,0.378866046667099,True
15,6,4,0.479388564825058,True
15,6,5,0.0,True
15,6,6,0.0,True
15,7,2,0.4274505376815796,True
15,7,3,0.2296992540359497,True
15,7,4,0.24520385265350342,True
15,7,5,0.36916932463645935,True
15,7,6,0.36916932463645935,True
15,8,2,0.5819687247276306,True
15,8,3,0.0,True
15,8,4,0.0,True
15,8,5,0.0,True
15,8,6,0.0,True
15,9,2,0.6740050315856934,False
15,9,3,0.4236915707588196,False
15,9,4,0.3655271530151367,True
15,9,5,0.0,True
15,9,6,0.5552958846092224,False
15,10,2,0.5056520104408264,False
15,10,3,0.37309524416923523,True
15,10,4,0.4411226511001587,True
15,10,5,0.4411226511001587,True
15,10,6,0.4411226511001587,True
15,11,2,0.45110267400741577,True
15,11,3,0.4114969074726105,True
15,11,4,0.3539477288722992,True
15,11,5,0.3558776378631592,True
15,11,6,0.3905644118785858,False
16,0,2,0.4171655476093292,True
16,0,3,0.0,True
16,0,4,0.231308713555336,True
16,0,5,0.0,True
16,0,6,0.0,True
16,1,2,0.5632073879241943,True
16,1,3,0.0,True
16,1,4,0.0,True
16,1,5,0.0,True
16,1,6,0.0,True
16,2,2,0.47868865728378296,True
16,2,3,0.20502446591854095,True
16,2,4,0.0,True
16,2,5,0.0,True
16,2,6,0.0,True
16,3,2,0.5948280692100525,True
16,3,3,0.11426478624343872,True
16,3,4,0.0,True
16,3,5,0.0,True
16,3,6,0.0,True
16,4,2,0.649330735206604,True
16,4,3,0.0,True
16,4,4,0.0,True
16,4,5,0.0,True
16,4,6,0.0,True
16,5,2,0.506336510181427,True
16,5,3,0.0,True
16,5,4,0.0,True
16,5,5,0.0,True
16,5,6,0.0,True
16,6,2,0.6102371215820312,True
16,6,3,0.2372392863035202,True
16,6,4,0.0,True
16,6,5,0.0,True
16,6,6,0.0,True
16,7,2,0.6395648717880249,True
16,7,3,0.4293050169944763,True
16,7,4,0.0,True
16,7,5,0.0,True
16,7,6,0.0,True
16,8,2,0.40435999631881714,True
16,8,3,0.0,True
16,8,4,0.0,True
16,8,5,0.0,True
16,8,6,0.0,True
16,9,2,0.5404743552207947,True
16,9,3,0.0,True
16,9,4,0.0,True
16,9,5,0.0,True
16,9,6,0.0,True
16,10,2,0.42246079444885254,True
16,10,3,0.3473089635372162,True
16,10,4,0.0,True
16,10,5,0.0,True
16,10,6,0.0,True
16,11,2,0.5237321257591248,True
16,11,3,0.0,True
16,11,4,0.0,True
16,11,5,0.0,True
16,11,6,0.0,True
17,0,2,0.498923122882843,True
17,0,3,0.5350418090820312,True
17,0,4,0.0,True
17,0,5,0.0,True
17,0,6,0.0,True
17,1,2,0.44965746998786926,False
17,1,3,0.43812960386276245,False
17,1,4,0.515358567237854,True
17,1,5,0.5348214507102966,False
17,1,6,0.5874276757240295,True
17,2,2,0.1771930307149887,True
17,2,3,0.22060592472553253,True
17,2,4,0.4908444285392761,True
17,2,5,0.0,True
17,2,6,0.0,True
17,3,2,0.42670559883117676,True
17,3,3,0.574792742729187,True
17,3,4,0.0,True
17,3,5,0.18785510957241058,True
17,3,6,0.18785510957241058,True
17,4,2,0.3697299659252167,True
17,4,3,0.0,True
17,4,4,0.0,True
17,4,5,0.2544665038585663,True
17,4,6,0.39034658670425415,True
17,5,2,0.4165629744529724,True
17,5,3,0.3744203448295593,True
17,5,4,0.37085074186325073,True
17,5,5,0.43299174308776855,True
17,5,6,0.3731567859649658,True
17,6,2,0.6474402546882629,True
17,6,3,0.7208927273750305,True
17,6,4,0.0,False
17,6,5,0.0,True
17,6,6,0.3518412113189697,True
17,7,2,0.8900904655456543,False
17,7,3,0.6814932823181152,False
17,7,4,0.2420453280210495,True
17,7,5,0.7547615766525269,True
17,7,6,0.3975561559200287,True
17,8,2,0.498422235250473,True
17,8,3,0.4212965965270996,True
17,8,4,0.24177011847496033,True
17,8,5,0.0,True
17,8,6,0.0,True
17,9,2,0.2653553783893585,True
17,9,3,0.2682020366191864,True
17,9,4,0.0,True
17,9,5,0.3500259518623352,True
17,9,6,0.3891304135322571,True
17,10,2,0.8826191425323486,False
17,10,3,0.8595754504203796,True
17,10,4,0.29604703187942505,True
17,10,5,0.1580827236175537,True
17,10,6,0.553530216217041,True
17,11,2,0.8030992150306702,False
17,11,3,0.4153033196926117,True
17,11,4,0.5693997740745544,True
17,11,5,0.2770040035247803,True
17,11,6,0.24118323624134064,True
18,0,2,0.20737113058567047,True
18,0,3,0.0,True
18,0,4,0.0,True
18,0,5,0.0,True
18,0,6,0.0,True
18,1,2,0.44796222448349,True
18,1,3,0.5634915232658386,True
18,1,4,0.20570750534534454,True
18,1,5,0.3538248538970947,True
18,1,6,0.3402605354785919,True
18,2,2,0.4593100845813751,True
18,2,3,0.0,True
18,2,4,0.0,True
18,2,5,0.0,True
18,2,6,0.25690045952796936,True
18,3,2,0.40899795293807983,True
18,3,3,0.35641440749168396,True
18,3,4,0.39872652292251587,True
18,3,5,0.26180073618888855,True
18,3,6,0.3369523584842682,True
18,4,2,0.3314359188079834,True
18,4,3,0.0,True
18,4,4,0.3838198781013489,True
18,4,5,0.6561687588691711,True
18,4,6,0.0,True
18,5,2,0.6976838111877441,True
18,5,3,0.5153231620788574,True
18,5,4,0.4588688611984253,True
18,5,5,0.3138315975666046,True
18,5,6,0.3138315975666046,True
18,6,2,0.2864150106906891,True
18,6,3,0.1314658522605896,True
18,6,4,0.16985417902469635,True
18,6,5,0.11006689071655273,True
18,6,6,0.29049524664878845,True
18,7,2,0.278211772441864,True
18,7,3,0.7299683094024658,True
18,7,4,0.5073913335800171,True
18,7,5,0.5879945158958435,True
18,7,6,0.586972177028656,True
18,8,2,0.5592308044433594,True
18,8,3,0.0,True
18,8,4,0.0,True
18,8,5,0.0,True
18,8,6,0.0,True
18,9,2,0.17214787006378174,True
18,9,3,0.4824889898300171,True
18,9,4,0.0,True
18,9,5,0.0,True
18,9,6,0.18209871649742126,True
18,10,2,0.5412011742591858,True
18,10,3,0.31805235147476196,True
18,10,4,0.33169642090797424,True
18,10,5,0.3074416518211365,True
18,10,6,0.38120871782302856,True
18,11,2,0.5722664594650269,False
18,11,3,0.32032060623168945,True
18,11,4,0.3390917181968689,True
18,11,5,0.0,True
18,11,6,0.0,True
19,0,2,0.5608558058738708,True
19,0,3,0.0,True
19,0,4,0.0,True
19,0,5,0.28317856788635254,True
19,0,6,0.28317856788635254,True
19,1,2,0.6362777948379517,False
19,1,3,0.30844470858573914,False
19,1,4,0.3980196714401245,True
19,1,5,0.5162714123725891,False
19,1,6,0.5162714123725891,True
19,2,2,0.5973158478736877,True
19,2,3,0.39871329069137573,True
19,2,4,0.3182644248008728,True
19,2,5,0.33111700415611267,True
19,2,6,0.21774356067180634,True
19,3,2,0.6128952503204346,True
19,3,3,0.39642056822776794,True
19,3,4,0.23539380729198456,True
19,3,5,0.36198216676712036,True
19,3,6,0.29447299242019653,True
19,4,2,0.5278445482254028,True
19,4,3,0.32932108640670776,True
19,4,4,0.0,True
19,4,5,0.0,True
19,4,6,0.0,True
19,5,2,0.5700631737709045,True
19,5,3,0.5808488726615906,True
19,5,4,0.6060925722122192,True
19,5,5,0.29864054918289185,True
19,5,6,0.0,True
19,6,2,0.36512449383735657,False
19,6,3,0.34078457951545715,False
19,6,4,0.2180183231830597,False
19,6,5,0.0,False
19,6,6,0.0,True
19,7,2,0.8021146059036255,True
19,7,3,0.759980320930481,True
19,7,4,0.0,True
19,7,5,0.32707780599594116,True
19,7,6,0.0,True
19,8,2,0.7133005857467651,True
19,8,3,0.5386074781417847,True
19,8,4,0.4688303470611572,True
19,8,5,0.16053111851215363,True
19,8,6,0.6281269788742065,True
19,9,2,0.6204503178596497,True
19,9,3,0.28608208894729614,True
19,9,4,0.28608208894729614,True
19,9,5,0.2556818127632141,True
19,9,6,0.5603057146072388,True
19,10,2,0.6720229387283325,False
19,10,3,0.6024104952812195,False
19,10,4,0.30223652720451355,True
19,10,5,0.4037330448627472,True
19,10,6,0.491189569234848,True
19,11,2,0.5715471506118774,False
19,11,3,0.5022003650665283,True
19,11,4,0.44180482625961304,True
19,11,5,0.37538430094718933,True
19,11,6,0.4071124792098999,True
20,0,2,0.6476370096206665,True
20,0,3,0.5757989883422852,True
20,0,4,0.0,True
20,0,5,0.0,True
20,0,6,0.4535013437271118,True
20,1,2,0.7910234332084656,True
20,1,3,0.4058067798614502,True
20,1,4,0.5598868131637573,True
20,1,5,0.0,True
20,1,6,0.0,True
20,2,2,0.5376914143562317,True
20,2,3,0.0,True
20,2,4,0.0,True
20,2,5,0.0,True
20,2,6,0.0,True
20,3,2,0.5960361957550049,True
20,3,3,0.3323712944984436,True
20,3,4,0.3591713607311249,True
20,3,5,0.0,True
20,3,6,0.0,True
20,4,2,0.5440597534179688,True
20,4,3,0.3123569190502167,True
20,4,4,0.4805462956428528,True
20,4,5,0.0,True
20,4,6,0.0,True
20,5,2,0.5003859996795654,False
20,5,3,0.5428218841552734,True
20,5,4,0.3524375557899475,True
20,5,5,0.0,True
20,5,6,0.15966607630252838,True
20,6,2,0.6531054973602295,False
20,6,3,0.5366604924201965,True
20,6,4,0.4010034501552582,True
20,6,5,0.0,True
20,6,6,0.0,True
20,7,2,0.5706867575645447,True
20,7,3,0.41587626934051514,True
20,7,4,0.0,True
20,7,5,0.0,True
20,7,6,0.44085627794265747,True
20,8,2,0.49500665068626404,True
20,8,3,0.5966607928276062,True
20,8,4,0.0,True
20,8,5,0.0,True
20,8,6,0.0,True
20,9,2,0.3593524396419525,True
20,9,3,0.6362568140029907,True
20,9,4,0.37959277629852295,True
20,9,5,0.23829811811447144,True
20,9,6,0.2955379784107208,True
20,10,2,0.6495749354362488,False
20,10,3,0.0,False
20,10,4,0.0,True
20,10,5,0.5718640089035034,True
20,10,6,0.658419132232666,False
20,11,2,0.633186936378479,True
20,11,3,0.2685087025165558,True
20,11,4,0.5590143203735352,True
20,11,5,0.0,True
20,11,6,0.3183671534061432,True
21,0,2,0.5420229434967041,True
21,0,3,0.8022986650466919,False
21,0,4,0.7202653288841248,True
21,0,5,0.0,True
21,0,6,0.26898473501205444,True
21,1,2,0.4720395505428314,False
21,1,3,0.47559604048728943,False
21,1,4,0.3574885427951813,False
21,1,5,0.25042498111724854,False
21,1,6,0.28292718529701233,False
21,2,2,0.0,True
21,2,3,0.0,True
21,2,4,0.0,True
21,2,5,0.0,True
21,2,6,0.0,True
21,3,2,0.4943890869617462,True
21,3,3,0.5588456392288208,True
21,3,4,0.5077276229858398,True
21,3,5,0.0,True
21,3,6,0.4577493667602539,True
21,4,2,0.6754323244094849,False
21,4,3,0.5311769247055054,True
21,4,4,0.5451903343200684,False
21,4,5,0.11757735162973404,True
21,4,6,0.0,True
21,5,2,0.3365066647529602,True
21,5,3,0.4680662155151367,True
21,5,4,0.0,True
21,5,5,0.0,True
21,5,6,0.0,True
21,6,2,0.655314028263092,True
21,6,3,0.416563481092453,False
21,6,4,0.0,True
21,6,5,0.0,True
21,6,6,0.0,True
21,7,2,0.794035017490387,False
21,7,3,0.6877263784408569,True
21,7,4,0.0,True
21,7,5,0.0,True
21,7,6,0.0,True
21,8,2,0.5959821939468384,True
21,8,3,0.4020068645477295,True
21,8,4,0.14323553442955017,True
21,8,5,0.0,True
21,8,6,0.0,True
21,9,2,0.6659452319145203,False
21,9,3,0.7442861795425415,True
21,9,4,0.777572512626648,True
21,9,5,0.0,True
21,9,6,0.0,True
21,10,2,0.44874489307403564,True
21,10,3,0.5464047789573669,False
21,10,4,0.5345826148986816,False
21,10,5,0.16149325668811798,True
21,10,6,0.32353198528289795,True
21,11,2,0.685158371925354,False
21,11,3,0.5903316140174866,False
21,11,4,0.507281482219696,False
21,11,5,0.5545693635940552,True
21,11,6,0.6476222276687622,False
22,0,2,0.5466625690460205,True
22,0,3,0.35669374465942383,True
22,0,4,0.30020058155059814,True
22,0,5,0.26636603474617004,False
22,0,6,0.4179079234600067,True
22,1,2,0.3996618092060089,True
22,1,3,0.6631206274032593,True
22,1,4,0.624865710735321,False
22,1,5,0.6634950637817383,True
22,1,6,0.0,True
22,2,2,0.4632127583026886,True
22,2,3,0.0,True
22,2,4,0.0,True
22,2,5,0.2183566689491272,True
22,2,6,0.2183566689491272,True
22,3,2,0.503198504447937,False
22,3,3,0.6388648152351379,True
22,3,4,0.396816611289978,True
22,3,5,0.22294580936431885,True
22,3,6,0.6040998697280884,True
22,4,2,0.7809343338012695,True
22,4,3,0.47195109724998474,False
22,4,4,0.8062277436256409,False
22,4,5,0.563698947429657,True
22,4,6,0.0,True
22,5,2,0.6879229545593262,True
22,5,3,0.398014634847641,True
22,5,4,0.12691070139408112,True
22,5,5,0.0,True
22,5,6,0.0,True
22,6,2,0.6918258666992188,False
22,6,3,0.32485127449035645,True
22,6,4,0.266018271446228,False
22,6,5,0.176243394613266,True
22,6,6,0.32310712337493896,True
22,7,2,0.5171943306922913,True
22,7,3,0.31473806500434875,False
22,7,4,0.5378226041793823,False
22,7,5,0.5494791865348816,True
22,7,6,0.0,True
22,8,2,0.4333871603012085,False
22,8,3,0.4932776987552643,True
22,8,4,0.607442319393158,False
22,8,5,0.6471959352493286,True
22,8,6,0.4321572482585907,True
22,9,2,0.4240265190601349,False
22,9,3,0.36711224913597107,True
22,9,4,0.24232031404972076,True
22,9,5,0.3087882399559021,True
22,9,6,0.1692671924829483,True
22,10,2,0.6669204235076904,True
22,10,3,0.37626758217811584,False
22,10,4,0.5140559673309326,True
22,10,5,0.3402564823627472,True
22,10,6,0.3868727684020996,True
22,11,2,0.6509378552436829,False
22,11,3,0.15221436321735382,False
22,11,4,0.4326598048210144,True
22,11,5,0.28032100200653076,False
22,11,6,0.23001937568187714,True
23,0,2,0.6114280223846436,True
23,0,3,0.5432883501052856,True
23,0,4,0.4698529839515686,True
23,0,5,0.3480839133262634,True
23,0,6,0.46553805470466614,True
23,1,2,0.6522806882858276,True
23,1,3,0.6641359925270081,False
23,1,4,0.4931536614894867,False
23,1,5,0.4898592531681061,True
23,1,6,0.4387865364551544,False
23,2,2,0.4132130444049835,True
23,2,3,0.4661164879798889,False
23,2,4,0.6929981112480164,True
23,2,5,0.0,True
23,2,6,0.49195489287376404,True
23,3,2,0.4978747069835663,False
23,3,3,0.5745353102684021,True
23,3,4,0.2307039052248001,True
23,3,5,0.30788344144821167,True
23,3,6,0.3386908173561096,True
23,4,2,0.550869882106781,True
23,4,3,0.40201473236083984,True
23,4,4,0.5944764018058777,True
23,4,5,0.8105429410934448,False
23,4,6,0.0,True
23,5,2,0.5475271940231323,True
23,5,3,0.5747823715209961,True
23,5,4,0.41319572925567627,True
23,5,5,0.2853589951992035,True
23,5,6,0.35383516550064087,True
23,6,2,0.6134028434753418,False
23,6,3,0.6827868223190308,False
23,6,4,0.46112337708473206,True
23,6,5,0.5742638111114502,True
23,6,6,0.6315200328826904,True
23,7,2,0.5640867948532104,False
23,7,3,0.7089785933494568,False
23,7,4,0.3468618094921112,True
23,7,5,0.43804383277893066,True
23,7,6,0.24519824981689453,True
23,8,2,0.6744868159294128,True
23,8,3,0.5728822946548462,True
23,8,4,0.7803850769996643,True
23,8,5,0.7685486078262329,True
23,8,6,0.6154593825340271,True
23,9,2,0.5495609641075134,False
23,9,3,0.7324233651161194,False
23,9,4,0.5059150457382202,False
23,9,5,0.4463706612586975,True
23,9,6,0.3944842517375946,True
23,10,2,0.5640866160392761,True
23,10,3,0.6060712337493896,False
23,10,4,0.5108914375305176,True
23,10,5,0.4776550829410553,False
23,10,6,0.43293407559394836,True
23,11,2,0.5092235207557678,True
23,11,3,0.46610957384109497,False
23,11,4,0.3270951509475708,True
23,11,5,0.3465029001235962,True
23,11,6,0.3301883339881897,True
24,0,2,0.4619681239128113,False
24,0,3,0.33353370428085327,True
24,0,4,0.0,True
24,0,5,0.0,True
24,0,6,0.0,True
24,1,2,0.5286784768104553,True
24,1,3,0.3754735291004181,True
24,1,4,0.0,True
24,1,5,0.0,True
24,1,6,0.6941568851470947,True
24,2,2,0.3975604176521301,True
24,2,3,0.22109392285346985,True
24,2,4,0.0,True
24,2,5,0.0,True
24,2,6,0.0,True
24,3,2,0.7952428460121155,True
24,3,3,0.21507060527801514,True
24,3,4,0.27432191371917725,True
24,3,5,0.1555301547050476,True
24,3,6,0.0,True
24,4,2,0.4011523425579071,True
24,4,3,0.4502367079257965,True
24,4,4,0.0,True
24,4,5,0.0,True
24,4,6,0.0,True
24,5,2,0.49780935049057007,True
24,5,3,0.23753827810287476,True
24,5,4,0.15890522301197052,True
24,5,5,0.0,True
24,5,6,0.0,True
24,6,2,0.4630752205848694,True
24,6,3,0.3698783218860626,True
24,6,4,0.0,True
24,6,5,0.0,True
24,6,6,0.0,True
24,7,2,0.4645196497440338,True
24,7,3,0.6273969411849976,True
24,7,4,0.4729365110397339,True
24,7,5,0.4391932487487793,True
24,7,6,0.0,True
24,8,2,0.36012914776802063,True
24,8,3,0.4219622015953064,True
24,8,4,0.22978168725967407,True
24,8,5,0.10342418402433395,True
24,8,6,0.10342418402433395,True
24,9,2,0.8396592736244202,True
24,9,3,0.216834157705307,True
24,9,4,0.24775749444961548,True
24,9,5,0.0,True
24,9,6,0.0,True
24,10,2,0.6275979280471802,True
24,10,3,0.0,True
24,10,4,0.0,True
24,10,5,0.0,True
24,10,6,0.0,True
24,11,2,0.4830434024333954,True
24,11,3,0.34725069999694824,True
24,11,4,0.5914738178253174,True
24,11,5,0.6109937429428101,True
24,11,6,0.0,True
25,0,2,0.5714054703712463,True
25,0,3,0.46884435415267944,True
25,0,4,0.0,True
25,0,5,0.0,True
25,0,6,0.0,True
25,1,2,0.46376222372055054,True
25,1,3,0.31274744868278503,True
25,1,4,0.35299569368362427,True
25,1,5,0.35299569368362427,True
25,1,6,0.35299569368362427,True
25,2,2,0.3970922827720642,True
25,2,3,0.0,True
25,2,4,0.0,True
25,2,5,0.0,True
25,2,6,0.0,True
25,3,2,0.5174636840820312,True
25,3,3,0.33371812105178833,True
25,3,4,0.31503361463546753,True
25,3,5,0.0,True
25,3,6,0.0,True
25,4,2,0.5183587670326233,True
25,4,3,0.0,True
25,4,4,0.0,True
25,4,5,0.0,True
25,4,6,0.0,True
25,5,2,0.5757790803909302,True
25,5,3,0.38291627168655396,True
25,5,4,0.16710983216762543,True
25,5,5,0.0,True
25,5,6,0.0,True
25,6,2,0.5381240844726562,True
25,6,3,0.4012536108493805,True
25,6,4,0.0,False
25,6,5,0.219340518116951,True
25,6,6,0.0,True
25,7,2,0.30186083912849426,True
25,7,3,0.0,True
25,7,4,0.0,True
25,7,5,0.0,True
25,7,6,0.0,True
25,8,2,0.5183620452880859,True
25,8,3,0.5785277485847473,True
25,8,4,0.0,True
25,8,5,0.4982568323612213,True
25,8,6,0.0,True
25,9,2,0.3812406063079834,True
25,9,3,0.6265257000923157,True
25,9,4,0.5446531772613525,True
25,9,5,0.0,True
25,9,6,0.0,True
25,10,2,0.3950056731700897,True
25,10,3,0.2339208871126175,True
25,10,4,0.45288631319999695,True
25,10,5,0.42020583152770996,True
25,10,6,0.543721616268158,True
25,11,2,0.3311578333377838,True
25,11,3,0.41265055537223816,True
25,11,4,0.0,True
25,11,5,0.0,True
25,11,6,0.0,True
26,0,2,0.5944490432739258,True
26,0,3,0.3876151442527771,True
26,0,4,0.40360143780708313,True
26,0,5,0.0,True
26,0,6,0.0,True
26,1,2,0.3643971383571625,False
26,1,3,0.0,True
26,1,4,0.0,True
26,1,5,0.0,True
26,1,6,0.0,True
26,2,2,0.31707891821861267,True
26,2,3,0.0,True
26,2,4,0.0,True
26,2,5,0.0,True
26,2,6,0.0,True
26,3,2,0.37667563557624817,True
26,3,3,0.0,True
26,3,4,0.21725347638130188,True
26,3,5,0.0,True
26,3,6,0.0,True
26,4,2,0.4417620003223419,True
26,4,3,0.2788371741771698,True
26,4,4,0.2788371741771698,True
26,4,5,0.0,True
26,4,6,0.0,True
26,5,2,0.34452056884765625,True
26,5,3,0.25204998254776,True
26,5,4,0.0,True
26,5,5,0.0,True
26,5,6,0.0,True
26,6,2,0.46507108211517334,False
26,6,3,0.41885218024253845,True
26,6,4,0.34732338786125183,True
26,6,5,0.4282625615596771,True
26,6,6,0.0,True
26,7,2,0.41124266386032104,True
26,7,3,0.27197667956352234,True
26,7,4,0.0,True
26,7,5,0.0,True
26,7,6,0.0,True
26,8,2,0.7024314403533936,True
26,8,3,0.37717920541763306,True
26,8,4,0.3367035388946533,True
26,8,5,0.3099569082260132,True
26,8,6,0.0,True
26,9,2,0.3751845359802246,False
26,9,3,0.3220953047275543,True
26,9,4,0.18634256720542908,False
26,9,5,0.3311000466346741,True
26,9,6,0.3266487419605255,False
26,10,2,0.4904845654964447,True
26,10,3,0.0,True
26,10,4,0.26043376326560974,True
26,10,5,0.28727805614471436,True
26,10,6,0.29133519530296326,True
26,11,2,0.42321649193763733,False
26,11,3,0.4218222498893738,False
26,11,4,0.09330117702484131,False
26,11,5,0.09330117702484131,False
26,11,6,0.0,True
27,0,2,0.4370085895061493,True
27,0,3,0.542426586151123,True
27,0,4,0.5922771096229553,True
27,0,5,0.0,True
27,0,6,0.0,True
27,1,2,0.6058111786842346,False
27,1,3,0.3680966794490814,True
27,1,4,0.21849077939987183,True
27,1,5,0.380862295627594,True
27,1,6,0.07925942540168762,True
27,2,2,0.4903877079486847,True
27,2,3,0.3892466425895691,True
27,2,4,0.0,True
27,2,5,0.0,True
27,2,6,0.0,True
27,3,2,0.7294392585754395,True
27,3,3,0.4850179851055145,True
27,3,4,0.41810402274131775,True
27,3,5,0.0,True
27,3,6,0.0,True
27,4,2,0.6423896551132202,True
27,4,3,0.35477060079574585,True
27,4,4,0.1599811464548111,True
27,4,5,0.0,True
27,4,6,0.0,True
27,5,2,0.6684035062789917,False
27,5,3,0.3586111068725586,True
27,5,4,0.47965002059936523,True
27,5,5,0.0,True
27,5,6,0.28517410159111023,True
27,6,2,0.6199606657028198,False
27,6,3,0.54300457239151,True
27,6,4,0.6160174012184143,False
27,6,5,0.2462407797574997,True
27,6,6,0.0,True
27,7,2,0.6712955832481384,True
27,7,3,0.5153798460960388,True
27,7,4,0.5603499412536621,True
27,7,5,0.0,True
27,7,6,0.0,True
27,8,2,0.6007683277130127,True
27,8,3,0.5529491901397705,True
27,8,4,0.0,True
27,8,5,0.4832497537136078,True
27,8,6,0.0,True
27,9,2,0.34547555446624756,True
27,9,3,0.6486798524856567,True
27,9,4,0.5063733458518982,True
27,9,5,0.5005233883857727,True
27,9,6,0.0,True
27,10,2,0.6882944107055664,True
27,10,3,0.5048125982284546,True
27,10,4,0.38788241147994995,True
27,10,5,0.2850971519947052,True
27,10,6,0.2080928534269333,True
27,11,2,0.5362133383750916,True
27,11,3,0.5658107995986938,True
27,11,4,0.3531326651573181,True
27,11,5,0.4478532671928406,True
27,11,6,0.39963746070861816,True
28,0,2,0.5934929251670837,True
28,0,3,0.6900089383125305,True
28,0,4,0.5130748748779297,True
28,0,5,0.410822331905365,True
28,0,6,0.5429999828338623,True
28,1,2,0.4426863491535187,True
28,1,3,0.7198558449745178,True
28,1,4,0.7421181201934814,True
28,1,5,0.2820464074611664,True
28,1,6,0.25246185064315796,True
28,2,2,0.4606051743030548,True
28,2,3,0.4443615674972534,True
28,2,4,0.34137243032455444,True
28,2,5,0.21503540873527527,True
28,2,6,0.44364818930625916,True
28,3,2,0.6293525099754333,True
28,3,3,0.4102792739868164,True
28,3,4,0.3019481301307678,True
28,3,5,0.6433477997779846,True
28,3,6,0.0,True
28,4,2,0.47904491424560547,True
28,4,3,0.1153995469212532,True
28,4,4,0.22569546103477478,True
28,4,5,0.20655585825443268,True
28,4,6,0.0,True
28,5,2,0.45437631011009216,True
28,5,3,0.6743219494819641,False
28,5,4,0.41737690567970276,True
28,5,5,0.0,True
28,5,6,0.143095463514328,True
28,6,3,0.440472811460495,False
28,6,4,0.6524672508239746,False
28,6,5,0.5220349431037903,True
28,6,6,0.49285006523132324,True
28,7,2,0.5098415017127991,False
28,7,3,0.35462290048599243,False
28,7,4,0.22310854494571686,True
28,7,5,0.29547056555747986,True
28,7,6,0.26403185725212097,True
28,8,2,0.40208956599235535,True
28,8,3,0.356376588344574,True
28,8,4,0.5102061033248901,True
28,8,5,0.2312329262495041,True
28,8,6,0.5774379372596741,True
28,9,2,0.6775949001312256,False
28,9,3,0.5284737348556519,False
28,9,4,0.5441014766693115,True
28,9,5,0.47613850235939026,True
28,9,6,0.20076434314250946,True
28,10,2,0.5280440449714661,True
28,10,3,0.49122491478919983,True
28,10,4,0.5953494906425476,True
28,10,5,0.4902590215206146,True
28,10,6,0.49038374423980713,True
28,11,2,0.530858039855957,False
28,11,3,0.6866987347602844,True
28,11,4,0.931495189666748,True
28,11,5,0.4914247393608093,False
28,11,6,0.4890955984592438,True
29,0,2,0.51833575963974,False
29,0,3,0.31581541895866394,True
29,0,4,0.29998376965522766,True
29,0,5,0.0,True
29,0,6,0.0,True
29,1,2,0.6752158999443054,False
29,1,3,0.0,True
29,1,4,0.0,True
29,1,5,0.0,True
29,1,6,0.0,True
29,2,2,0.4733879268169403,True
29,2,3,0.0,True
29,2,4,0.0,True
29,2,5,0.0,True
29,2,6,0.0,True
29,3,2,0.27265122532844543,True
29,3,3,0.44352230429649353,True
29,3,4,0.0,True
29,3,5,0.0,True
29,3,6,0.0,True
29,4,2,0.48386260867118835,True
29,4,3,0.47333618998527527,True
29,4,4,0.0,True
29,4,5,0.0,True
29,4,6,0.0,True
29,5,2,0.41139596700668335,True
29,5,3,0.11201725900173187,True
29,5,4,0.1764129400253296,True
29,5,5,0.0,True
29,5,6,0.0,True
29,6,2,0.5442452430725098,False
29,6,3,0.43946436047554016,True
29,6,4,0.0,True
29,6,5,0.0,True
29,6,6,0.0,True
29,7,2,0.4908626675605774,True
29,7,3,0.2625301778316498,True
29,7,4,0.4223167896270752,True
29,7,5,0.0,True
29,7,6,0.3423255681991577,True
29,8,2,0.5044468641281128,False
29,8,3,0.33873674273490906,True
29,8,4,0.0,True
29,8,5,0.0,True
29,8,6,0.337284654378891,True
29,9,2,0.4450278878211975,True
29,9,3,0.0,True
29,9,4,0.0,True
29,9,5,0.0,True
29,9,6,0.35364750027656555,True
29,10,2,0.333480566740036,True
29,10,3,0.23259855806827545,True
29,10,4,0.23001937568187714,True
29,10,5,0.0,True
29,10,6,0.0,True
29,11,2,0.4053869843482971,True
29,11,3,0.14966633915901184,True
29,11,4,0.0,True
29,11,5,0.0,True
29,11,6,0.0,True
30,0,2,0.7999976873397827,True
30,0,3,0.2948313355445862,True
30,0,4,0.2948313355445862,True
